arrival_date,state,district,market,commodity,variety,min_price,max_price,modal_price,arrivals_in_qtl
2024_04_23,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5167.6,5962.2,5571.2,579
2024_04_24,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5204.4,6127.3,5606.7,1092
2024_04_25,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5098.7,6129.9,5571.0,691
2024_04_26,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5051.0,5950.5,5574.6,838
2024_04_27,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4810.3,6050.8,5465.4,1132
2024_04_28,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5112.5,5948.1,5446.1,1118
2024_04_29,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4842.5,6145.9,5477.0,615
2024_04_30,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4891.9,6169.4,5493.9,822
2024_05_01,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4868.2,6113.6,5495.0,743
2024_05_02,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5077.9,5976.5,5398.3,1067
2024_05_03,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5100.4,6145.0,5423.2,1082
2024_05_04,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4972.5,6062.9,5506.1,819
2024_05_05,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5148.2,6273.8,5466.4,1081
2024_05_06,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5170.3,6337.4,5524.7,1074
2024_05_07,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4987.5,5982.5,5510.3,836
2024_05_08,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5048.4,5992.7,5527.3,632
2024_05_09,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5014.1,5877.6,5515.2,793
2024_05_10,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4993.0,6253.4,5456.0,980
2024_05_11,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4969.0,5707.0,5426.4,618
2024_05_12,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4944.4,6208.1,5440.6,632
2024_05_13,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4885.9,6006.6,5454.9,600
2024_05_14,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4913.4,5706.6,5404.5,782
2024_05_15,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4949.9,5694.3,5400.5,650
2024_05_16,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5031.2,5802.2,5355.9,499
2024_05_17,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4783.7,5624.2,5337.9,502
2024_05_18,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4828.8,5603.3,5323.6,767
2024_05_19,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5055.2,5796.9,5372.7,687
2024_05_20,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5036.4,6054.0,5421.5,796
2024_05_21,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4923.5,5993.2,5437.1,655
2024_05_22,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4876.0,5968.2,5415.7,1119
2024_05_23,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5026.0,5732.6,5362.0,917
2024_05_24,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4783.1,5948.0,5359.1,599
2024_05_25,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4985.4,5863.8,5444.1,1118
2024_05_26,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4935.7,6099.6,5506.7,1119
2024_05_27,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5219.3,6334.4,5510.0,619
2024_05_28,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5015.6,6097.9,5530.6,800
2024_05_29,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5048.7,6116.7,5457.9,770
2024_05_30,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5106.8,5828.3,5456.6,517
2024_05_31,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4777.2,5759.3,5421.0,726
2024_06_01,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5085.2,6184.5,5488.9,415
2024_06_02,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5085.3,6020.1,5575.7,412
2024_06_03,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5202.3,6281.4,5630.8,293
2024_06_04,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5020.6,6195.8,5647.2,377
2024_06_05,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5066.5,6001.1,5699.3,225
2024_06_06,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5208.9,6108.1,5717.2,374
2024_06_07,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5179.2,6080.3,5769.0,447
2024_06_08,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5445.6,6313.9,5783.2,254
2024_06_09,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5320.5,6331.2,5816.1,487
2024_06_10,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5296.2,6437.2,5787.9,248
2024_06_11,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5283.0,6291.6,5849.3,502
2024_06_12,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5564.9,6470.8,5920.7,361
2024_06_13,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5200.5,6262.1,5897.7,269
2024_06_14,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5397.9,6328.9,5908.4,301
2024_06_15,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5546.1,6419.8,5961.4,322
2024_06_16,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5484.4,6280.6,5978.4,363
2024_06_17,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5325.9,6731.2,5993.9,305
2024_06_18,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5445.8,6289.4,5912.6,391
2024_06_19,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5560.8,6683.9,5875.4,407
2024_06_20,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5477.5,6131.0,5815.9,311
2024_06_21,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5259.5,6642.4,5822.2,435
2024_06_22,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5493.4,6128.0,5822.1,356
2024_06_23,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5090.5,6566.4,5776.7,478
2024_06_24,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5244.8,6307.1,5886.2,380
2024_06_25,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5404.7,6152.7,5789.1,302
2024_06_26,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5462.9,6064.4,5772.6,339
2024_06_27,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5376.1,6214.3,5863.8,312
2024_06_28,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5621.2,6286.3,5918.1,349
2024_06_29,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5387.3,6849.7,5997.6,460
2024_06_30,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5608.3,6722.0,5974.1,425
2024_07_01,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5583.0,6624.6,6033.3,464
2024_07_02,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5472.6,6779.0,6046.5,411
2024_07_03,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5401.8,6869.1,6067.4,349
2024_07_04,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5569.0,6862.0,6073.0,304
2024_07_05,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5484.9,6462.3,6102.2,310
2024_07_06,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5431.4,6947.6,6070.6,269
2024_07_07,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5652.1,6449.0,6016.0,466
2024_07_08,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5613.4,6849.2,6105.5,397
2024_07_09,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5482.5,6917.0,6057.1,336
2024_07_10,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5823.8,6942.4,6151.9,239
2024_07_11,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5762.1,6862.9,6164.0,360
2024_07_12,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5567.3,6878.3,6084.4,309
2024_07_13,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5527.4,6891.2,6026.7,439
2024_07_14,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5565.0,6625.9,6097.0,299
2024_07_15,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5610.7,6602.2,6137.9,324
2024_07_16,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5805.1,7023.7,6174.1,465
2024_07_17,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5766.9,7039.3,6182.9,317
2024_07_18,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5798.8,7137.3,6232.9,481
2024_07_19,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5741.7,6554.2,6206.7,385
2024_07_20,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5794.1,6986.0,6220.3,250
2024_07_21,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5728.9,7076.9,6251.8,338
2024_07_22,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5628.3,6873.6,6315.9,264
2024_07_23,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5698.3,7119.6,6280.3,341
2024_07_24,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5740.1,6856.3,6270.4,442
2024_07_25,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5715.7,6596.4,6272.4,226
2024_07_26,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5778.1,7044.7,6280.3,503
2024_07_27,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5910.3,6804.5,6316.6,418
2024_07_28,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5836.8,7206.3,6290.3,435
2024_07_29,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5841.5,6912.4,6178.6,265
2024_07_30,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5607.3,6591.6,6140.6,433
2024_07_31,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5601.7,7017.6,6282.6,312
2024_08_01,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5614.4,6797.2,6269.2,469
2024_08_02,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5549.0,7048.2,6218.5,281
2024_08_03,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5502.5,6808.4,6198.0,412
2024_08_04,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5817.0,6764.0,6168.3,231
2024_08_05,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5826.9,6900.6,6172.2,453
2024_08_06,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5865.2,7069.2,6288.1,427
2024_08_07,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5945.2,6871.5,6350.8,233
2024_08_08,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5678.5,7166.2,6288.8,287
2024_08_09,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5903.4,6804.2,6270.2,354
2024_08_10,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5868.3,6938.2,6275.2,262
2024_08_11,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5910.3,6811.7,6262.8,471
2024_08_12,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5572.2,6745.3,6294.7,277
2024_08_13,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5678.7,7022.0,6358.0,287
2024_08_14,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5998.0,6725.8,6354.1,451
2024_08_15,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5834.1,6865.7,6304.3,247
2024_08_16,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5687.6,6647.7,6220.7,267
2024_08_17,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5780.8,7007.1,6238.5,475
2024_08_18,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5974.6,7144.6,6295.5,431
2024_08_19,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5854.1,6685.7,6272.9,435
2024_08_20,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5906.1,7088.7,6301.0,332
2024_08_21,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5541.8,6754.6,6255.0,392
2024_08_22,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5821.6,7046.1,6203.6,318
2024_08_23,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5712.7,7101.1,6215.5,448
2024_08_24,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5879.6,6575.7,6233.3,299
2024_08_25,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5781.6,6714.9,6267.5,231
2024_08_26,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5529.7,6547.3,6204.2,314
2024_08_27,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5540.0,6704.4,6228.7,357
2024_08_28,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5762.7,6951.4,6152.5,288
2024_08_29,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5447.8,6567.2,6063.9,277
2024_08_30,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5358.9,6560.7,6017.5,447
2024_08_31,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5240.2,6351.8,5930.3,245
2024_09_01,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5277.5,6467.2,5930.5,447
2024_09_02,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5597.1,6695.8,5894.4,328
2024_09_03,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5290.6,6164.5,5866.1,337
2024_09_04,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5477.1,6512.9,5939.3,247
2024_09_05,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5559.9,6652.9,6011.3,377
2024_09_06,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5416.2,6640.1,6032.8,400
2024_09_07,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5468.8,6623.7,5950.7,295
2024_09_08,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5642.1,6466.4,5999.7,476
2024_09_09,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5501.9,6573.9,5981.2,287
2024_09_10,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5658.3,6370.3,5985.5,473
2024_09_11,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5241.5,6716.3,5953.9,239
2024_09_12,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5648.7,6547.9,6031.4,234
2024_09_13,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5485.3,7000.3,6148.2,495
2024_09_14,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5800.1,7028.8,6267.9,405
2024_09_15,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5777.3,6803.5,6266.8,411
2024_09_16,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5743.8,6783.2,6320.2,444
2024_09_17,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6000.8,6865.3,6346.8,484
2024_09_18,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5666.4,7201.2,6335.0,414
2024_09_19,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5883.6,7128.8,6280.2,448
2024_09_20,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5947.2,6817.5,6263.9,231
2024_09_21,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5960.1,6927.4,6329.3,438
2024_09_22,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5707.6,6889.8,6274.4,256
2024_09_23,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5947.7,7070.2,6318.8,235
2024_09_24,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5568.2,7031.9,6319.7,282
2024_09_25,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5891.3,6677.2,6305.4,303
2024_09_26,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5921.7,6787.6,6305.2,242
2024_09_27,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5651.2,6970.8,6369.6,357
2024_09_28,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5974.0,7025.6,6385.4,418
2024_09_29,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5890.5,7292.0,6384.5,264
2024_09_30,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5783.4,6985.1,6282.3,316
2024_10_01,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5724.8,6973.6,6431.5,278
2024_10_02,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5829.2,6869.4,6492.7,385
2024_10_03,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6174.9,7421.4,6573.6,501
2024_10_04,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5924.7,7380.1,6662.6,332
2024_10_05,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6237.3,7565.0,6697.6,366
2024_10_06,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5997.1,7180.4,6639.0,474
2024_10_07,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6158.1,6980.6,6633.9,245
2024_10_08,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5968.0,7354.6,6558.2,216
2024_10_09,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6016.0,7592.7,6605.7,432
2024_10_10,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6154.7,7251.2,6712.2,315
2024_10_11,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5893.0,7649.9,6693.4,470
2024_10_12,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5933.4,7372.3,6704.9,235
2024_10_13,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5989.3,7600.1,6748.7,409
2024_10_14,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6409.5,7785.9,6802.9,467
2024_10_15,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6225.5,7140.9,6771.8,244
2024_10_16,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6348.9,7284.7,6691.5,241
2024_10_17,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6154.2,7731.2,6746.9,420
2024_10_18,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6021.9,7394.9,6727.8,485
2024_10_19,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5999.8,7315.2,6622.9,334
2024_10_20,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6171.6,7481.5,6585.2,273
2024_10_21,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6226.1,7462.6,6612.3,372
2024_10_22,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6100.0,6970.3,6555.8,480
2024_10_23,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5998.4,6933.8,6592.0,269
2024_10_24,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6219.5,7145.3,6645.3,220
2024_10_25,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6115.2,7423.4,6769.6,231
2024_10_26,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6145.6,7349.2,6838.4,356
2024_10_27,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6530.9,7901.1,7011.3,286
2024_10_28,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6668.2,7745.8,7037.6,312
2024_10_29,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6587.9,7580.0,7038.4,259
2024_10_30,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6515.0,7541.4,7172.4,350
2024_10_31,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6618.3,7763.2,7022.1,297
2024_11_01,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6204.7,7582.1,7033.0,394
2024_11_02,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6315.1,7646.2,7106.7,348
2024_11_03,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6561.7,7557.0,7083.4,233
2024_11_04,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6567.4,8021.6,7106.6,444
2024_11_05,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6561.0,7701.9,7060.2,481
2024_11_06,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6650.3,8000.0,7170.5,223
2024_11_07,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6592.7,7799.7,7130.2,484
2024_11_08,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6496.3,7498.1,7079.0,431
2024_11_09,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6713.7,7777.8,7130.6,258
2024_11_10,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6294.8,8149.8,7095.4,285
2024_11_11,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6646.7,7481.1,7103.4,279
2024_11_12,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6425.4,7538.4,7102.7,479
2024_11_13,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6550.1,8182.5,7122.8,490
2024_11_14,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6757.3,8160.1,7162.5,431
2024_11_15,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6614.2,7683.2,7184.9,499
2024_11_16,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6623.7,7630.8,7165.0,295
2024_11_17,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6516.4,7582.8,7136.6,428
2024_11_18,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6407.3,7542.1,7090.4,413
2024_11_19,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6677.8,8052.6,7076.0,473
2024_11_20,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6333.2,7837.1,7137.9,485
2024_11_21,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6259.8,7523.4,7094.6,405
2024_11_22,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6634.2,7409.3,7040.1,394
2024_11_23,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6232.6,7718.2,7063.2,330
2024_11_24,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6337.9,8193.3,7131.9,270
2024_11_25,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6729.6,7919.8,7185.4,317
2024_11_26,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6834.3,8179.4,7213.4,312
2024_11_27,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6525.7,8293.3,7244.3,446
2024_11_28,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6783.7,8086.7,7200.7,410
2024_11_29,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6633.9,7623.9,7187.0,502
2024_11_30,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6812.2,8271.4,7298.4,264
2024_12_01,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6379.8,8054.1,7132.9,331
2024_12_02,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6334.2,8058.4,7147.9,429
2024_12_03,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6651.4,8052.5,7179.2,246
2024_12_04,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6329.2,8078.8,7102.9,223
2024_12_05,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6596.0,8096.1,7135.4,356
2024_12_06,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6634.6,8043.5,7208.5,248
2024_12_07,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6762.4,7842.7,7217.8,290
2024_12_08,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6774.2,7792.7,7269.2,295
2024_12_09,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6866.6,8208.5,7253.0,421
2024_12_10,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6750.7,7585.9,7207.2,485
2024_12_11,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6518.9,7709.4,7288.0,267
2024_12_12,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6855.9,8074.1,7280.1,313
2024_12_13,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6788.0,8169.5,7314.3,309
2024_12_14,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6648.1,8287.0,7432.2,493
2024_12_15,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,7048.0,8011.0,7467.2,300
2024_12_16,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6807.1,8541.8,7631.7,447
2024_12_17,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,7227.2,8328.4,7641.2,265
2024_12_18,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6858.3,8225.9,7723.2,406
2024_12_19,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6800.6,8058.8,7619.7,228
2024_12_20,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6736.3,8613.3,7629.6,263
2024_12_21,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,7151.7,8601.3,7613.8,445
2024_12_22,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,7249.8,8526.2,7707.9,344
2024_12_23,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,7224.5,8488.9,7691.6,439
2024_12_24,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6944.4,8872.6,7724.6,415
2024_12_25,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6940.9,8564.0,7583.3,260
2024_12_26,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6921.6,8186.6,7559.1,345
2024_12_27,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6806.7,8091.0,7525.3,359
