date,district,rainfall_mm,temp_max,temp_min
2025-07-05,Pune,7.7,28.1,22.9
2025-07-06,Pune,6.9,24.6,22.5
2025-07-07,Pune,7.8,26.2,22.2
2025-07-08,Pune,3.4,26.0,22.0
2025-07-09,Pune,1.8,26.2,21.6
2025-07-10,Pune,0.8,29.3,21.6
2025-07-11,Pune,1.5,28.8,21.8
2025-07-12,Pune,0.1,28.6,22.2
2025-07-13,Pune,0.9,28.1,22.8
2025-07-14,Pune,10.1,27.8,22.9
2025-07-15,Pune,4.0,27.0,22.7
2025-07-16,Pune,0.9,28.9,22.4
2025-07-17,Pune,0.5,29.4,22.2
2025-07-18,Pune,0.6,28.8,21.3
2025-07-19,Pune,0.6,29.3,21.1
2025-07-20,Pune,0.9,29.1,21.4
2025-07-21,Pune,9.3,27.4,22.3
2025-07-22,Pune,1.1,27.8,22.6
2025-07-23,Pune,3.3,26.7,22.4
2025-07-24,Pune,1.3,26.9,22.1
2025-07-25,Pune,21.9,24.4,22.7
2025-07-26,Pune,7.4,26.3,23.0
2025-07-27,Pune,5.1,26.2,22.4
2025-07-28,Pune,5.1,25.8,21.7
2025-07-29,Pune,6.0,25.2,22.2
2025-07-30,Pune,1.3,26.8,22.6
2025-07-31,Pune,0.3,28.0,22.5
2025-08-01,Pune,0.2,28.5,22.2
2025-08-02,Pune,1.5,28.2,22.2
2025-08-03,Pune,1.4,28.6,21.2
2025-08-04,Pune,1.3,28.5,22.0
2025-08-05,Pune,1.3,29.5,21.1
2025-08-06,Pune,0.9,28.6,21.3
2025-08-07,Pune,3.1,29.3,22.0
2025-08-08,Pune,4.8,27.5,21.0
2025-08-09,Pune,0.6,27.3,22.0
2025-08-10,Pune,1.2,28.3,20.9
2025-08-11,Pune,2.5,27.9,22.0
2025-08-12,Pune,1.0,28.3,21.5
2025-08-13,Pune,1.9,27.6,21.8
2025-08-14,Pune,14.5,28.9,22.0
2025-08-15,Pune,12.7,27.5,22.1
2025-08-16,Pune,8.1,27.0,22.1
2025-08-17,Pune,7.7,27.5,21.8
2025-08-18,Pune,24.1,25.8,22.4
2025-08-19,Pune,33.6,24.8,22.3
2025-08-20,Pune,27.9,24.2,22.2
2025-08-21,Pune,2.0,27.3,22.1
2025-08-22,Pune,2.4,27.0,22.0
2025-08-23,Pune,3.3,26.4,21.4
2025-08-24,Pune,2.0,26.8,21.5
2025-08-25,Pune,5.2,24.7,21.7
2025-08-26,Pune,9.9,28.0,21.9
2025-08-27,Pune,4.5,27.5,21.7
2025-08-28,Pune,9.0,27.4,22.0
2025-08-29,Pune,9.3,27.2,21.4
2025-08-30,Pune,1.2,28.4,20.8
2025-08-31,Pune,0.7,28.6,21.4
2025-09-01,Pune,2.1,26.8,22.2
2025-09-02,Pune,1.6,26.8,22.3
2025-09-03,Pune,1.4,27.1,21.5
2025-09-04,Pune,1.3,26.3,20.5
2025-09-05,Pune,4.5,26.5,22.2
2025-09-06,Pune,1.7,26.4,21.3
2025-09-07,Pune,0.8,27.8,20.8
2025-09-08,Pune,1.3,28.2,19.8
2025-09-09,Pune,0.1,28.8,18.8
2025-09-10,Pune,0.7,28.8,20.1
2025-09-11,Pune,2.4,28.4,19.3
2025-09-12,Pune,1.7,27.6,20.8
2025-09-13,Pune,6.7,28.0,21.4
2025-09-14,Pune,19.3,28.2,21.7
2025-09-15,Pune,25.9,28.5,21.7
2025-09-16,Pune,6.1,27.4,21.3
2025-09-17,Pune,3.7,28.0,20.6
2025-09-18,Pune,24.1,27.5,21.2
2025-09-19,Pune,15.5,28.2,21.2
2025-09-20,Pune,2.3,28.5,21.5
2025-09-21,Pune,3.0,28.6,21.2
2025-09-22,Pune,7.4,27.4,21.8
2025-09-23,Pune,2.5,27.1,21.3
2025-09-24,Pune,1.2,27.6,20.1
2025-09-25,Pune,1.6,27.7,19.9
2025-09-26,Pune,1.6,26.6,21.1
2025-09-27,Pune,40.1,26.0,21.8
2025-09-28,Pune,64.4,23.5,21.7
2025-09-29,Pune,1.4,26.0,19.6
2025-09-30,Pune,2.2,27.3,19.4
2025-10-01,Pune,0.6,28.2,21.2
2025-10-02,Pune,0.8,28.4,20.0
2025-10-03,Pune,1.1,28.4,21.0
2025-10-04,Pune,2.5,28.4,20.4
2025-10-05,Pune,1.7,27.1,20.7
2025-10-06,Pune,0.0,28.7,19.3
2025-10-07,Pune,0.1,28.1,20.2
2025-10-08,Pune,0.1,28.6,19.0
2025-10-09,Pune,0.0,28.3,19.9
2025-10-10,Pune,0.0,28.9,19.4
2025-10-11,Pune,0.0,28.6,18.7
2025-10-12,Pune,0.0,29.3,19.0
2025-10-13,Pune,0.0,29.5,18.0
2025-10-14,Pune,0.0,29.3,18.1
2025-10-15,Pune,1.3,29.7,18.9
2025-10-16,Pune,0.2,30.6,20.6
2025-10-17,Pune,0.0,30.6,21.2
2025-10-18,Pune,0.0,30.4,20.8
2025-10-19,Pune,0.0,30.2,20.0
2025-10-20,Pune,0.0,30.3,20.0
2025-10-21,Pune,3.5,29.9,20.8
2025-10-22,Pune,1.9,30.4,21.3
2025-10-23,Pune,1.2,30.7,22.1
2025-10-24,Pune,7.5,29.3,21.8
2025-10-25,Pune,13.1,27.9,21.1
2025-10-26,Pune,24.6,26.5,20.8
2025-10-27,Pune,10.9,28.8,21.2
2025-10-28,Pune,1.7,29.1,20.9
2025-10-29,Pune,5.6,28.0,20.1
2025-10-30,Pune,0.9,27.4,20.5
2025-10-31,Pune,0.6,27.9,18.4
2025-11-01,Pune,4.5,28.8,20.7
2025-11-02,Pune,3.0,27.5,20.4
2025-11-03,Pune,0.6,28.3,20.4
2025-11-04,Pune,0.4,28.1,19.3
2025-11-05,Pune,0.0,28.5,18.9
2025-11-06,Pune,0.0,28.2,18.0
2025-11-07,Pune,0.0,28.7,18.4
2025-11-08,Pune,0.0,28.9,16.1
2025-11-09,Pune,0.0,27.6,15.4
2025-11-10,Pune,0.0,27.1,14.0
2025-11-11,Pune,0.0,27.2,14.2
2025-11-12,Pune,0.0,27.3,14.9
2025-11-13,Pune,0.0,27.6,15.4
2025-11-14,Pune,0.0,27.1,14.0
2025-11-15,Pune,0.0,27.3,12.9
2025-11-16,Pune,0.0,27.0,13.0
2025-11-17,Pune,0.0,26.9,13.3
2025-11-18,Pune,0.0,26.7,12.8
2025-11-19,Pune,0.0,27.2,12.3
2025-11-20,Pune,0.0,27.1,12.4
2025-11-21,Pune,0.0,27.9,12.8
2025-11-22,Pune,0.0,29.7,15.7
2025-11-23,Pune,0.0,29.8,17.1
2025-11-24,Pune,0.0,29.3,17.4
2025-11-25,Pune,0.0,28.7,18.0
2025-11-26,Pune,0.0,28.0,17.4
2025-11-27,Pune,0.0,27.7,16.7
2025-11-28,Pune,0.0,27.7,16.5
2025-11-29,Pune,0.0,26.2,15.0
2025-11-30,Pune,0.0,26.6,13.1
2025-12-01,Pune,0.0,26.7,12.0
2025-12-02,Pune,0.0,27.0,13.1
2025-12-03,Pune,0.0,27.1,12.8
2025-12-04,Pune,0.0,27.4,14.3
2025-12-05,Pune,0.0,27.9,15.3
2025-12-06,Pune,0.0,27.0,14.9
2025-12-07,Pune,0.0,26.8,14.6
2025-12-08,Pune,0.0,27.2,13.5
2025-12-09,Pune,0.0,27.1,12.3
2025-12-10,Pune,0.0,26.6,12.1
2025-12-11,Pune,0.0,26.2,11.9
2025-12-12,Pune,0.0,26.4,11.5
2025-12-13,Pune,0.0,26.6,11.2
2025-12-14,Pune,0.0,27.5,13.2
2025-12-15,Pune,0.0,26.9,12.2
2025-12-16,Pune,0.0,26.8,12.1
2025-12-17,Pune,0.0,27.4,13.1
2025-12-18,Pune,0.0,28.5,12.5
2025-12-19,Pune,0.0,27.6,11.6
2025-12-20,Pune,0.0,27.4,11.6
2025-12-21,Pune,0.0,26.9,12.4
2025-12-22,Pune,0.0,27.6,11.5
2025-12-23,Pune,0.0,26.6,12.4
2025-12-24,Pune,0.0,26.5,12.5
2025-12-25,Pune,0.0,25.2,11.6
2025-12-26,Pune,0.0,25.3,11.5
2025-12-27,Pune,0.0,25.5,11.8
2025-12-28,Pune,0.0,25.5,11.9
2025-12-29,Pune,0.0,25.3,11.1
2025-12-30,Pune,0.0,27.2,11.3
2025-12-31,Pune,0.0,26.9,11.5
2019-01-01,Delhi,0.0,19.8,4.9
2019-01-02,Delhi,0.0,21.4,7.5
2019-01-03,Delhi,0.0,20.7,7.0
2019-01-04,Delhi,0.0,18.7,6.7
2019-01-05,Delhi,0.0,20.6,7.4
2019-01-06,Delhi,1.6,18.3,9.4
2019-01-07,Delhi,0.0,18.9,7.5
2019-01-08,Delhi,0.0,18.3,7.2
2019-01-09,Delhi,0.0,19.4,7.7
2019-01-10,Delhi,0.0,19.2,5.5
2019-01-11,Delhi,0.0,19.3,6.1
2019-01-12,Delhi,0.0,19.9,8.9
2019-01-13,Delhi,0.0,21.0,9.0
2019-01-14,Delhi,0.0,18.3,8.0
2019-01-15,Delhi,0.0,18.8,5.9
2019-01-16,Delhi,0.0,18.9,6.0
2019-01-17,Delhi,0.0,19.8,5.9
2019-01-18,Delhi,0.0,20.3,5.1
2019-01-19,Delhi,0.0,22.6,6.1
2019-01-20,Delhi,0.0,25.1,8.5
2019-01-21,Delhi,3.8,21.0,12.9
2019-01-22,Delhi,23.4,19.1,11.6
2019-01-23,Delhi,0.1,18.3,8.3
2019-01-24,Delhi,0.1,19.3,10.1
2019-01-25,Delhi,0.3,16.9,8.9
2019-01-26,Delhi,0.0,17.1,7.1
2019-01-27,Delhi,0.0,16.3,5.1
2019-01-28,Delhi,0.0,17.0,5.6
2019-01-29,Delhi,0.0,18.1,5.5
2019-01-30,Delhi,0.0,18.0,5.4
2019-01-31,Delhi,0.7,18.9,7.3
2019-02-01,Delhi,0.6,19.3,10.3
2019-02-02,Delhi,0.0,19.4,7.7
2019-02-03,Delhi,0.0,19.8,7.3
2019-02-04,Delhi,0.0,20.7,7.2
2019-02-05,Delhi,0.2,22.3,8.8
2019-02-06,Delhi,10.2,22.9,13.3
2019-02-07,Delhi,15.5,19.7,12.1
2019-02-08,Delhi,0.0,18.4,7.8
2019-02-09,Delhi,0.0,18.7,8.1
2019-02-10,Delhi,0.3,18.1,6.8
2019-02-11,Delhi,0.0,19.3,7.2
2019-02-12,Delhi,0.0,21.2,9.7
2019-02-13,Delhi,0.0,23.5,10.4
2019-02-14,Delhi,1.4,20.2,13.6
2019-02-15,Delhi,1.7,20.2,12.9
2019-02-16,Delhi,0.3,18.9,10.0
2019-02-17,Delhi,0.0,20.3,10.1
2019-02-18,Delhi,0.0,22.4,9.8
2019-02-19,Delhi,0.0,21.8,11.0
2019-02-20,Delhi,3.5,20.2,14.3
2019-02-21,Delhi,0.0,25.4,14.3
2019-02-22,Delhi,0.7,22.6,12.8
2019-02-23,Delhi,0.0,21.2,10.1
2019-02-24,Delhi,0.0,21.7,9.9
2019-02-25,Delhi,0.4,22.1,9.9
2019-02-26,Delhi,3.9,21.6,11.5
2019-02-27,Delhi,7.6,17.8,9.8
2019-02-28,Delhi,0.0,19.3,7.4
2019-03-01,Delhi,0.0,20.7,7.1
2019-03-02,Delhi,8.8,20.6,11.3
2019-03-03,Delhi,3.1,21.5,11.3
2019-03-04,Delhi,0.0,22.0,12.2
2019-03-05,Delhi,0.0,21.8,11.5
2019-03-06,Delhi,0.0,23.1,10.7
2019-03-07,Delhi,0.0,23.6,9.6
2019-03-08,Delhi,0.0,23.8,11.7
2019-03-09,Delhi,0.0,24.9,12.0
2019-03-10,Delhi,0.0,24.6,10.8
2019-03-11,Delhi,0.9,26.4,14.3
2019-03-12,Delhi,0.0,26.5,13.0
2019-03-13,Delhi,0.0,23.2,13.0
2019-03-14,Delhi,0.2,24.1,12.6
2019-03-15,Delhi,0.0,25.0,11.6
2019-03-16,Delhi,0.0,25.3,11.6
2019-03-17,Delhi,0.0,26.5,12.5
2019-03-18,Delhi,0.0,27.2,12.1
2019-03-19,Delhi,0.0,29.4,12.8
2019-03-20,Delhi,0.0,30.5,17.9
2019-03-21,Delhi,0.0,30.2,15.6
2019-03-22,Delhi,0.0,29.2,15.7
2019-03-23,Delhi,0.0,30.1,15.1
2019-03-24,Delhi,0.0,31.0,18.4
2019-03-25,Delhi,0.4,27.6,16.9
2019-03-26,Delhi,0.0,30.1,15.2
2019-03-27,Delhi,0.0,31.0,15.3
2019-03-28,Delhi,0.0,33.7,17.6
2019-03-29,Delhi,0.0,35.7,18.9
2019-03-30,Delhi,0.0,36.3,21.3
2019-03-31,Delhi,0.0,34.5,19.9
2019-04-01,Delhi,0.0,33.7,18.4
2019-04-02,Delhi,0.0,33.4,17.2
2019-04-03,Delhi,0.0,35.0,17.4
2019-04-04,Delhi,0.0,36.4,19.3
2019-04-05,Delhi,0.0,37.6,21.2
2019-04-06,Delhi,0.0,37.3,21.3
2019-04-07,Delhi,1.3,34.9,21.9
2019-04-08,Delhi,0.1,35.3,21.6
2019-04-09,Delhi,0.0,36.1,21.0
2019-04-10,Delhi,0.0,37.1,21.9
2019-04-11,Delhi,0.0,37.8,23.2
2019-04-12,Delhi,0.0,36.8,23.2
2019-04-13,Delhi,0.0,36.8,22.6
2019-04-14,Delhi,0.0,37.7,23.5
2019-04-15,Delhi,0.0,38.5,24.0
2019-04-16,Delhi,0.6,30.8,22.3
2019-04-17,Delhi,7.2,25.6,18.9
2019-04-18,Delhi,0.0,27.7,16.8
2019-04-19,Delhi,0.0,29.8,18.4
2019-04-20,Delhi,0.0,33.7,19.0
2019-04-21,Delhi,0.0,35.6,20.9
2019-04-22,Delhi,0.0,37.2,21.8
2019-04-23,Delhi,0.0,38.8,23.7
2019-04-24,Delhi,0.0,40.6,25.4
2019-04-25,Delhi,0.2,39.1,26.1
2019-04-26,Delhi,0.0,40.1,25.1
2019-04-27,Delhi,0.0,40.6,26.8
2019-04-28,Delhi,0.0,41.1,25.6
2019-04-29,Delhi,0.0,40.8,26.1
2019-04-30,Delhi,0.0,42.0,24.7
2019-05-01,Delhi,0.0,41.2,25.5
2019-05-02,Delhi,0.9,37.8,26.7
2019-05-03,Delhi,0.0,38.0,24.7
2019-05-04,Delhi,0.0,38.2,23.4
2019-05-05,Delhi,0.0,39.1,22.4
2019-05-06,Delhi,0.0,40.5,23.2
2019-05-07,Delhi,0.0,40.4,22.4
2019-05-08,Delhi,0.0,41.8,25.1
2019-05-09,Delhi,0.0,41.5,26.0
2019-05-10,Delhi,0.0,40.5,29.6
2019-05-11,Delhi,0.0,38.5,25.2
2019-05-12,Delhi,0.0,38.6,24.9
2019-05-13,Delhi,0.0,38.4,25.7
2019-05-14,Delhi,0.0,35.9,24.8
2019-05-15,Delhi,0.1,37.1,25.4
2019-05-16,Delhi,0.0,36.7,24.7
2019-05-17,Delhi,1.3,34.3,24.3
2019-05-18,Delhi,0.0,33.4,21.5
2019-05-19,Delhi,0.0,36.7,23.1
2019-05-20,Delhi,0.0,39.2,23.4
2019-05-21,Delhi,0.0,39.7,25.4
2019-05-22,Delhi,0.0,39.5,26.9
2019-05-23,Delhi,0.0,39.7,27.3
2019-05-24,Delhi,0.0,35.1,26.6
2019-05-25,Delhi,0.0,36.7,24.9
2019-05-26,Delhi,0.0,38.7,24.6
2019-05-27,Delhi,0.0,41.0,26.3
2019-05-28,Delhi,0.0,41.2,25.5
2019-05-29,Delhi,0.0,42.3,26.0
2019-05-30,Delhi,0.0,43.7,27.0
2019-05-31,Delhi,0.0,44.5,29.2
2019-06-01,Delhi,0.0,44.0,28.6
2019-06-02,Delhi,0.0,42.6,29.2
2019-06-03,Delhi,0.0,41.2,29.8
2019-06-04,Delhi,0.0,42.0,29.8
2019-06-05,Delhi,0.0,42.4,29.0
2019-06-06,Delhi,0.0,42.2,30.6
2019-06-07,Delhi,0.0,41.3,26.9
2019-06-08,Delhi,0.0,41.9,28.6
2019-06-09,Delhi,0.0,43.6,28.9
2019-06-10,Delhi,0.0,44.4,28.7
2019-06-11,Delhi,0.0,44.2,30.0
2019-06-12,Delhi,0.1,38.7,29.9
2019-06-13,Delhi,0.0,41.2,29.7
2019-06-14,Delhi,0.0,42.6,30.5
2019-06-15,Delhi,0.0,42.9,29.7
2019-06-16,Delhi,0.0,38.8,28.9
2019-06-17,Delhi,0.0,39.1,29.0
2019-06-18,Delhi,0.1,35.8,24.7
2019-06-19,Delhi,0.0,37.0,26.2
2019-06-20,Delhi,0.0,37.9,25.3
2019-06-21,Delhi,0.0,38.7,28.4
2019-06-22,Delhi,0.0,40.4,28.8
2019-06-23,Delhi,0.0,39.5,29.4
2019-06-24,Delhi,1.3,36.6,27.3
2019-06-25,Delhi,6.0,36.0,28.1
2019-06-26,Delhi,0.9,40.1,29.0
2019-06-27,Delhi,0.0,40.4,27.9
2019-06-28,Delhi,0.0,42.5,28.6
2019-06-29,Delhi,0.0,42.0,30.6
2019-06-30,Delhi,0.0,43.1,30.7
2019-07-01,Delhi,0.0,41.7,30.8
2019-07-02,Delhi,0.0,40.3,31.4
2019-07-03,Delhi,1.5,36.7,30.8
2019-07-04,Delhi,2.9,38.7,30.5
2019-07-05,Delhi,1.9,34.9,28.4
2019-07-06,Delhi,0.6,34.8,27.8
2019-07-07,Delhi,1.4,35.5,26.8
2019-07-08,Delhi,1.8,35.9,28.7
2019-07-09,Delhi,6.2,35.2,27.6
2019-07-10,Delhi,8.6,35.1,27.8
2019-07-11,Delhi,0.0,38.2,28.7
2019-07-12,Delhi,2.9,37.8,28.7
2019-07-13,Delhi,0.0,39.1,30.2
2019-07-14,Delhi,0.1,37.4,29.2
2019-07-15,Delhi,7.5,36.5,25.3
2019-07-16,Delhi,42.6,28.0,25.0
2019-07-17,Delhi,8.7,29.8,24.9
2019-07-18,Delhi,16.1,32.2,24.9
2019-07-19,Delhi,8.1,33.1,25.7
2019-07-20,Delhi,21.4,34.0,25.8
2019-07-21,Delhi,5.7,32.5,27.5
2019-07-22,Delhi,4.2,33.8,27.5
2019-07-23,Delhi,0.8,35.4,28.4
2019-07-24,Delhi,10.1,36.8,28.1
2019-07-25,Delhi,11.1,29.8,26.1
2019-07-26,Delhi,20.1,30.1,25.6
2019-07-27,Delhi,3.2,29.9,25.2
2019-07-28,Delhi,8.9,31.6,25.8
2019-07-29,Delhi,1.2,33.0,26.4
2019-07-30,Delhi,0.9,32.2,26.5
2019-07-31,Delhi,0.9,31.6,27.0
2019-08-01,Delhi,5.6,32.3,26.9
2019-08-02,Delhi,16.1,31.5,26.3
2019-08-03,Delhi,4.4,30.7,26.7
2019-08-04,Delhi,4.2,32.5,26.7
2019-08-05,Delhi,12.5,32.9,26.9
2019-08-06,Delhi,10.8,31.0,25.8
2019-08-07,Delhi,5.3,30.9,26.2
2019-08-08,Delhi,0.1,34.0,27.4
2019-08-09,Delhi,0.7,31.8,27.7
2019-08-10,Delhi,2.0,32.3,25.9
2019-08-11,Delhi,1.3,32.9,26.5
2019-08-12,Delhi,3.9,32.1,26.9
2019-08-13,Delhi,6.9,33.2,27.1
2019-08-14,Delhi,3.0,31.7,25.9
2019-08-15,Delhi,4.6,32.1,27.2
2019-08-16,Delhi,6.1,31.3,26.2
2019-08-17,Delhi,13.1,28.0,25.5
2019-08-18,Delhi,38.7,30.5,24.5
2019-08-19,Delhi,0.4,32.0,24.4
2019-08-20,Delhi,0.4,32.9,25.3
2019-08-21,Delhi,0.0,34.2,24.6
2019-08-22,Delhi,0.6,32.6,25.9
2019-08-23,Delhi,1.8,33.0,26.1
2019-08-24,Delhi,5.4,33.4,26.6
2019-08-25,Delhi,8.5,30.1,26.3
2019-08-26,Delhi,0.7,32.6,26.0
2019-08-27,Delhi,0.3,33.6,26.8
2019-08-28,Delhi,0.5,34.5,27.2
2019-08-29,Delhi,0.6,34.0,27.7
2019-08-30,Delhi,1.0,34.0,27.0
2019-08-31,Delhi,1.8,33.6,27.0
2019-09-01,Delhi,7.9,31.7,26.5
2019-09-02,Delhi,2.0,33.5,26.1
2019-09-03,Delhi,5.1,34.0,27.5
2019-09-04,Delhi,3.3,32.6,25.7
2019-09-05,Delhi,1.9,32.8,26.9
2019-09-06,Delhi,0.3,33.4,27.4
2019-09-07,Delhi,1.5,32.8,26.7
2019-09-08,Delhi,0.4,33.2,26.4
2019-09-09,Delhi,0.4,34.5,26.4
2019-09-10,Delhi,0.0,35.6,26.8
2019-09-11,Delhi,0.2,36.7,27.4
2019-09-12,Delhi,1.3,34.5,27.8
2019-09-13,Delhi,0.3,34.2,26.7
2019-09-14,Delhi,0.2,33.3,26.3
2019-09-15,Delhi,5.8,31.8,25.6
2019-09-16,Delhi,0.4,33.5,25.7
2019-09-17,Delhi,4.3,33.6,25.9
2019-09-18,Delhi,2.4,32.5,26.3
2019-09-19,Delhi,0.5,30.9,25.0
2019-09-20,Delhi,2.9,31.3,23.8
2019-09-21,Delhi,0.3,32.1,25.8
2019-09-22,Delhi,9.3,30.0,25.9
2019-09-23,Delhi,0.5,31.6,24.0
2019-09-24,Delhi,0.4,32.2,24.3
2019-09-25,Delhi,1.0,31.7,24.6
2019-09-26,Delhi,0.9,31.4,25.4
2019-09-27,Delhi,0.1,31.7,24.8
2019-09-28,Delhi,2.0,30.3,23.4
2019-09-29,Delhi,2.0,27.6,23.4
2019-09-30,Delhi,3.7,30.1,22.8
2019-10-01,Delhi,3.5,29.1,22.7
2019-10-02,Delhi,0.1,31.2,23.1
2019-10-03,Delhi,0.0,33.3,23.8
2019-10-04,Delhi,2.3,30.3,23.6
2019-10-05,Delhi,0.0,32.4,22.1
2019-10-06,Delhi,0.0,33.0,21.3
2019-10-07,Delhi,0.0,32.4,22.5
2019-10-08,Delhi,0.0,32.3,21.5
2019-10-09,Delhi,0.2,31.3,21.3
2019-10-10,Delhi,0.1,31.8,22.0
2019-10-11,Delhi,0.0,32.4,21.1
2019-10-12,Delhi,0.0,33.5,22.2
2019-10-13,Delhi,0.0,33.8,23.3
2019-10-14,Delhi,0.0,33.7,21.9
2019-10-15,Delhi,0.0,33.4,21.8
2019-10-16,Delhi,0.0,33.5,22.5
2019-10-17,Delhi,0.0,32.6,22.9
2019-10-18,Delhi,5.4,32.0,23.2
2019-10-19,Delhi,1.3,31.6,22.0
2019-10-20,Delhi,0.0,33.1,20.7
2019-10-21,Delhi,0.0,32.4,19.5
2019-10-22,Delhi,0.0,31.9,18.8
2019-10-23,Delhi,0.0,31.7,17.4
2019-10-24,Delhi,0.0,31.0,18.6
2019-10-25,Delhi,0.0,30.1,20.1
2019-10-26,Delhi,0.0,30.1,19.4
2019-10-27,Delhi,0.0,31.7,18.6
2019-10-28,Delhi,0.0,30.4,18.0
2019-10-29,Delhi,0.0,29.6,19.2
2019-10-30,Delhi,0.0,30.9,21.1
2019-10-31,Delhi,0.0,30.9,18.6
2019-11-01,Delhi,0.0,31.0,18.2
2019-11-02,Delhi,0.2,30.0,19.7
2019-11-03,Delhi,0.0,28.7,19.2
2019-11-04,Delhi,0.0,29.0,19.0
2019-11-05,Delhi,0.0,29.4,17.8
2019-11-06,Delhi,0.0,30.1,16.7
2019-11-07,Delhi,0.3,25.0,19.8
2019-11-08,Delhi,0.5,26.5,17.4
2019-11-09,Delhi,0.0,28.3,16.9
2019-11-10,Delhi,0.0,27.2,15.1
2019-11-11,Delhi,0.0,26.3,14.5
2019-11-12,Delhi,0.0,26.9,12.5
2019-11-13,Delhi,0.0,26.6,14.4
2019-11-14,Delhi,0.0,27.1,17.0
2019-11-15,Delhi,0.0,27.1,16.7
2019-11-16,Delhi,0.0,28.7,16.6
2019-11-17,Delhi,0.0,27.9,17.2
2019-11-18,Delhi,0.0,25.8,15.1
2019-11-19,Delhi,0.0,25.8,13.7
2019-11-20,Delhi,0.0,25.4,13.0
2019-11-21,Delhi,0.0,25.6,13.6
2019-11-22,Delhi,0.0,26.6,14.1
2019-11-23,Delhi,0.0,25.9,15.3
2019-11-24,Delhi,0.0,25.8,15.9
2019-11-25,Delhi,0.0,25.3,14.2
2019-11-26,Delhi,0.4,23.9,15.9
2019-11-27,Delhi,0.0,24.6,15.0
2019-11-28,Delhi,22.7,22.3,16.2
2019-11-29,Delhi,0.0,22.8,13.8
2019-11-30,Delhi,0.0,21.9,13.2
2019-12-01,Delhi,0.0,21.6,11.1
2019-12-02,Delhi,0.0,21.6,10.7
2019-12-03,Delhi,0.0,22.1,9.6
2019-12-04,Delhi,0.0,21.4,8.4
2019-12-05,Delhi,0.0,20.9,9.7
2019-12-06,Delhi,0.0,21.4,10.6
2019-12-07,Delhi,0.0,22.1,10.3
2019-12-08,Delhi,0.0,22.3,9.9
2019-12-09,Delhi,0.0,21.6,9.3
2019-12-10,Delhi,0.0,21.0,8.7
2019-12-11,Delhi,0.0,20.9,9.1
2019-12-12,Delhi,4.0,18.2,13.4
2019-12-13,Delhi,5.0,19.1,11.5
2019-12-14,Delhi,0.0,17.6,9.7
2019-12-15,Delhi,0.0,18.4,9.9
2019-12-16,Delhi,0.0,18.2,9.3
2019-12-17,Delhi,0.0,18.1,8.2
2019-12-18,Delhi,0.0,17.9,7.6
2019-12-19,Delhi,0.0,16.8,6.1
2019-12-20,Delhi,0.0,17.9,8.0
2019-12-21,Delhi,0.4,16.1,9.9
2019-12-22,Delhi,0.0,18.6,7.4
2019-12-23,Delhi,0.0,18.1,7.4
2019-12-24,Delhi,0.0,14.9,5.8
2019-12-25,Delhi,0.0,15.1,4.8
2019-12-26,Delhi,0.0,14.7,3.8
2019-12-27,Delhi,0.0,12.9,3.3
2019-12-28,Delhi,0.0,13.1,2.9
2019-12-29,Delhi,0.0,13.0,3.7
2019-12-30,Delhi,0.0,13.0,3.4
2019-12-31,Delhi,0.0,13.0,2.4
2020-01-01,Delhi,0.0,17.7,2.8
2020-01-02,Delhi,0.0,19.5,6.9
2020-01-03,Delhi,0.1,19.0,8.5
2020-01-04,Delhi,0.0,18.7,9.1
2020-01-05,Delhi,0.0,19.4,7.5
2020-01-06,Delhi,0.0,16.1,9.9
2020-01-07,Delhi,1.4,17.5,10.9
2020-01-08,Delhi,14.7,14.6,10.2
2020-01-09,Delhi,0.0,15.9,6.6
2020-01-10,Delhi,0.0,16.6,5.7
2020-01-11,Delhi,0.0,16.8,5.3
2020-01-12,Delhi,0.0,19.3,5.9
2020-01-13,Delhi,16.7,20.2,8.8
2020-01-14,Delhi,0.2,18.3,10.3
2020-01-15,Delhi,0.0,18.3,7.0
2020-01-16,Delhi,9.3,16.0,9.4
2020-01-17,Delhi,0.3,17.8,9.0
2020-01-18,Delhi,0.3,17.0,9.6
2020-01-19,Delhi,0.0,17.5,7.6
2020-01-20,Delhi,0.0,17.4,7.0
2020-01-21,Delhi,0.3,17.9,8.4
2020-01-22,Delhi,0.0,18.5,7.2
2020-01-23,Delhi,0.0,17.5,8.3
2020-01-24,Delhi,0.0,19.0,8.0
2020-01-25,Delhi,0.0,17.9,5.1
2020-01-26,Delhi,0.0,19.8,6.9
2020-01-27,Delhi,2.4,19.2,8.3
2020-01-28,Delhi,12.3,18.8,10.8
2020-01-29,Delhi,0.0,18.4,9.9
2020-01-30,Delhi,0.0,18.1,8.3
2020-01-31,Delhi,0.0,17.2,7.1
2020-02-01,Delhi,0.1,18.1,6.1
2020-02-02,Delhi,0.0,18.0,6.4
2020-02-03,Delhi,0.0,18.6,5.8
2020-02-04,Delhi,0.0,19.4,7.1
2020-02-05,Delhi,0.0,18.8,8.0
2020-02-06,Delhi,0.0,17.2,6.5
2020-02-07,Delhi,0.1,17.8,7.6
2020-02-08,Delhi,0.0,19.0,6.8
2020-02-09,Delhi,0.0,19.7,6.2
2020-02-10,Delhi,0.0,19.8,7.0
2020-02-11,Delhi,0.0,20.2,6.5
2020-02-12,Delhi,0.0,23.5,8.4
2020-02-13,Delhi,0.0,26.3,12.4
